url,cluster
https://www.mgm.gov.tr/kurumsal/bolgeler.aspx,muds
https://www.mgm.gov.tr/FILES/iklim/ozon/2023ozon.pdf,pdf
https://www.mgm.gov.tr/FTPDATA/zirai/urunler/aylikbulten.pdf,pdf
https://www.mgm.gov.tr/FILES/Haberler/2025/buzul.pdf,pdf
https://www.mgm.gov.tr/FILES/iklim/ozon/2019ozon.pdf,pdf
https://www.mgm.gov.tr/FILES/iklim/ozon/2016ozon.pdf,pdf
https://www.mgm.gov.tr/FILES/iklim/ozon/2021ozon.pdf,pdf
https://www.mgm.gov.tr/FILES/Haberler/2025/kibrisisleri.pdf,pdf
https://www.mgm.gov.tr/FILES/Haberler/2025/artanhava.pdf,pdf
https://www.mgm.gov.tr/tahmin/turkiye.aspx,5gun
https://www.mgm.gov.tr/,home
https://www.mgm.gov.tr/tahmin/wrf-meteogram.aspx,wrf
https://www.mgm.gov.tr/kurumici/radyasyon_iller.aspx,rad
https://www.mgm.gov.tr/site/urunler.aspx,uru
https://www.mgm.gov.tr/tahmin/toz-tahmini.aspx,toz
https://www.mgm.gov.tr/veridegerlendirme/aylik-normal-yagis-dagilimi.aspx,aylik
https://www.mgm.gov.tr/veridegerlendirme/yagis-raporu.aspx,aylik
https://www.mgm.gov.tr/kurumsal/butce-uygulama.aspx,butce
https://www.mgm.gov.tr/kurumsal/mevzuat.aspx,mevz
https://www.mgm.gov.tr/arastirma/buharlasma.aspx,buhr
https://www.mgm.gov.tr/arastirma/hava-kirliligi-ve-asit-yagmurlari.aspx,asitph
https://www.mgm.gov.tr/tahmin/suriye.aspx,tahmin
https://www.mgm.gov.tr/tahmin/dunya-tahmin.aspx?m=SARAYBOSNA,tahmin
https://www.mgm.gov.tr/site/genelmudur.aspx,henel
https://www.mgm.gov.tr/kurumsal/haberler.aspx,habers
https://www.mgm.gov.tr/tahmin/enverziyon-risk-haritasi.aspx,enver
https://www.mgm.gov.tr/kurumsal/merkez-ust-yoneticileri.aspx,yons
https://www.mgm.gov.tr/veridegerlendirme/gun-derece.aspx,ýsýso
https://www.mgm.gov.tr/sondurum/turkiye.aspx,turkson
https://www.mgm.gov.tr/kurumsal/kamuhizmetstandart.aspx,stands
https://www.mgm.gov.tr/kurumsal/sendikali-personel.aspx,sen
https://www.mgm.gov.tr/site/yasal-uyari.aspx,sks
https://www.mgm.gov.tr/veridegerlendirme/maksimum-yagislar.aspx,maks
https://www.mgm.gov.tr/kurumsal/yatirim-faaliyet-raporlari.aspx,yatirim
https://www.mgm.gov.tr/veridegerlendirme/kuraklik-analizi.aspx,kur
https://www.mgm.gov.tr/veridegerlendirme/il-ve-ilceler-istatistik.aspx?k=parametrelerinTurkiyeAnalizi,analis
https://www.mgm.gov.tr/tarim/bisip.aspx,bisp
https://www.mgm.gov.tr/kurumsal/kalibrasyon-merkezi.aspx,kalm
https://www.mgm.gov.tr/site/amacimiz.aspx,amac
https://www.mgm.gov.tr/tahmin/f1.aspx,istpark
https://www.mgm.gov.tr/tahmin/stadyum.aspx,istpark
https://www.mgm.gov.tr/tahmin/dunya.aspx,dunyas
https://www.mgm.gov.tr/site/link-vermek-icin.aspx,link
https://www.mgm.gov.tr/sondurum/uydu.aspx,uydu
https://www.mgm.gov.tr/kurumsal/uluslararasi-iliskiler.aspx,uls
https://www.mgm.gov.tr/tahmin/yagistahmin.aspx,yagis
https://www.mgm.gov.tr/tarim/sinep.aspx,sinep
https://www.mgm.gov.tr/site/bakan.aspx,bakan
https://www.mgm.gov.tr/iklim/indis.aspx,indis
https://www.mgm.gov.tr/iklim/iklim-degisikligi.aspx,iklimd
https://www.mgm.gov.tr/sondurum/yildirim-takip.aspx,yildirim
https://www.mgm.gov.tr/kurumsal/istasyonlarimiz.aspx,ists
https://www.mgm.gov.tr/kurumsal/birimler.aspx,birimler
https://www.mgm.gov.tr/kurumsal/sosyal-tesisler.aspx,tesis
https://www.mgm.gov.tr/tahmin/khts.aspx,khts
https://www.mgm.gov.tr/tahmin/kibris.aspx,kibris
https://www.mgm.gov.tr/sondurum/antarktika.aspx,antar
